year,no_arctic_tas,world_tas,Model,Experiment,Ensemble_member
2015,288.46905801024695,287.3087105101354,GFDL-ESM4,ssp245,r1i1p1f1
2016,288.60740475525245,287.4921036852789,GFDL-ESM4,ssp245,r1i1p1f1
2017,288.76223570242945,287.6582181852138,GFDL-ESM4,ssp245,r1i1p1f1
2018,288.8532159328278,287.738798429124,GFDL-ESM4,ssp245,r1i1p1f1
2019,288.8614499204226,287.7246776754699,GFDL-ESM4,ssp245,r1i1p1f1
2020,288.58614692290183,287.4729812865296,GFDL-ESM4,ssp245,r1i1p1f1
2021,288.65035959800576,287.536020265231,GFDL-ESM4,ssp245,r1i1p1f1
2022,288.84566785970554,287.7258882830774,GFDL-ESM4,ssp245,r1i1p1f1
2023,288.9233969436553,287.81472518826666,GFDL-ESM4,ssp245,r1i1p1f1
2024,288.8546648954276,287.73326438841696,GFDL-ESM4,ssp245,r1i1p1f1
2025,288.8543237479135,287.73256635283633,GFDL-ESM4,ssp245,r1i1p1f1
2026,288.96863997291865,287.8484343493234,GFDL-ESM4,ssp245,r1i1p1f1
2027,288.8878680962145,287.75684949912005,GFDL-ESM4,ssp245,r1i1p1f1
2028,288.8281642381552,287.73575653444055,GFDL-ESM4,ssp245,r1i1p1f1
2029,288.84555364503973,287.73883558913093,GFDL-ESM4,ssp245,r1i1p1f1
2030,288.99441914753055,287.89638623013013,GFDL-ESM4,ssp245,r1i1p1f1
2031,288.91868996471084,287.7972102909949,GFDL-ESM4,ssp245,r1i1p1f1
2032,288.9390663262488,287.82591728922387,GFDL-ESM4,ssp245,r1i1p1f1
2033,288.8235458533815,287.70418703930227,GFDL-ESM4,ssp245,r1i1p1f1
2034,288.89215870667783,287.7966846742248,GFDL-ESM4,ssp245,r1i1p1f1
2035,289.008149955884,287.93657959182815,GFDL-ESM4,ssp245,r1i1p1f1
2036,289.0665485768228,287.9712170309902,GFDL-ESM4,ssp245,r1i1p1f1
2037,289.1404105297652,288.0329155377333,GFDL-ESM4,ssp245,r1i1p1f1
2038,289.084088704481,287.9995211341514,GFDL-ESM4,ssp245,r1i1p1f1
2039,289.0388369184849,287.95473464443035,GFDL-ESM4,ssp245,r1i1p1f1
2040,288.9937613252645,287.9038738807074,GFDL-ESM4,ssp245,r1i1p1f1
2041,289.04995489345225,287.9453426722017,GFDL-ESM4,ssp245,r1i1p1f1
2042,288.93160520548986,287.82444655153535,GFDL-ESM4,ssp245,r1i1p1f1
2043,289.02598452924747,287.9277606872465,GFDL-ESM4,ssp245,r1i1p1f1
2044,289.05933613772936,287.9671322275217,GFDL-ESM4,ssp245,r1i1p1f1
2045,289.04428794511415,287.9488629901812,GFDL-ESM4,ssp245,r1i1p1f1
2046,289.14854482485873,288.04224196105076,GFDL-ESM4,ssp245,r1i1p1f1
2047,289.21702228374085,288.13721980930217,GFDL-ESM4,ssp245,r1i1p1f1
2048,289.120820421244,288.00971147783804,GFDL-ESM4,ssp245,r1i1p1f1
2049,289.2440543015284,288.1942449286295,GFDL-ESM4,ssp245,r1i1p1f1
2050,289.19996538331935,288.1059469823303,GFDL-ESM4,ssp245,r1i1p1f1
2051,289.2664957398578,288.1657473047933,GFDL-ESM4,ssp245,r1i1p1f1
2052,289.24388648692747,288.16078673685087,GFDL-ESM4,ssp245,r1i1p1f1
2053,289.4271428199214,288.34907220783754,GFDL-ESM4,ssp245,r1i1p1f1
2054,289.24668418410135,288.15401233085987,GFDL-ESM4,ssp245,r1i1p1f1
2055,289.32904768176,288.25305408518545,GFDL-ESM4,ssp245,r1i1p1f1
2056,289.50160285376455,288.41123711854874,GFDL-ESM4,ssp245,r1i1p1f1
2057,289.56141226297154,288.4828594715727,GFDL-ESM4,ssp245,r1i1p1f1
2058,289.243383518261,288.15152687636777,GFDL-ESM4,ssp245,r1i1p1f1
2059,289.4770709612872,288.37466472344073,GFDL-ESM4,ssp245,r1i1p1f1
2060,289.6079344680686,288.49051642519714,GFDL-ESM4,ssp245,r1i1p1f1
2061,289.62416621919255,288.54792264072336,GFDL-ESM4,ssp245,r1i1p1f1
2062,289.4127459035048,288.3251940186313,GFDL-ESM4,ssp245,r1i1p1f1
2063,289.5174581618651,288.4140024674193,GFDL-ESM4,ssp245,r1i1p1f1
2064,289.57287867356786,288.4969989868904,GFDL-ESM4,ssp245,r1i1p1f1
2065,289.39282475034526,288.29953394299883,GFDL-ESM4,ssp245,r1i1p1f1
2066,289.44207128188856,288.3391533857707,GFDL-ESM4,ssp245,r1i1p1f1
2067,289.55389736545095,288.4647420926273,GFDL-ESM4,ssp245,r1i1p1f1
2068,289.6059239347617,288.50678135478404,GFDL-ESM4,ssp245,r1i1p1f1
2069,289.531701355591,288.44816862034105,GFDL-ESM4,ssp245,r1i1p1f1
2070,289.41373806374287,288.32337251838595,GFDL-ESM4,ssp245,r1i1p1f1
2071,289.5296972617216,288.4143020107069,GFDL-ESM4,ssp245,r1i1p1f1
2072,289.6962626383321,288.59972336976233,GFDL-ESM4,ssp245,r1i1p1f1
2073,289.66532837211037,288.604161290861,GFDL-ESM4,ssp245,r1i1p1f1
2074,289.5948433756418,288.5243355909347,GFDL-ESM4,ssp245,r1i1p1f1
2075,289.6825848945736,288.6070202137766,GFDL-ESM4,ssp245,r1i1p1f1
2076,289.7659128518805,288.70167804664675,GFDL-ESM4,ssp245,r1i1p1f1
2077,289.881097818131,288.8166046041623,GFDL-ESM4,ssp245,r1i1p1f1
2078,289.6825262410777,288.61687300845534,GFDL-ESM4,ssp245,r1i1p1f1
2079,289.7563261077797,288.6793139873585,GFDL-ESM4,ssp245,r1i1p1f1
2080,289.8210886290564,288.77464618167454,GFDL-ESM4,ssp245,r1i1p1f1
2081,289.68098633775134,288.60833118315355,GFDL-ESM4,ssp245,r1i1p1f1
2082,289.9266274195634,288.8496879988047,GFDL-ESM4,ssp245,r1i1p1f1
2083,289.87799617719645,288.82158033488173,GFDL-ESM4,ssp245,r1i1p1f1
2084,289.6684836923866,288.6291481335891,GFDL-ESM4,ssp245,r1i1p1f1
2085,289.88712077447167,288.82131245909346,GFDL-ESM4,ssp245,r1i1p1f1
2086,290.0048119169074,288.9472626569641,GFDL-ESM4,ssp245,r1i1p1f1
2087,289.6247045492443,288.5657249589977,GFDL-ESM4,ssp245,r1i1p1f1
2088,289.8143633404217,288.75215379333736,GFDL-ESM4,ssp245,r1i1p1f1
2089,289.864130185704,288.85397432337084,GFDL-ESM4,ssp245,r1i1p1f1
2090,289.8362014581166,288.7909210131224,GFDL-ESM4,ssp245,r1i1p1f1
2091,289.6510647775476,288.61734931766483,GFDL-ESM4,ssp245,r1i1p1f1
2092,289.93350626333245,288.86426246195396,GFDL-ESM4,ssp245,r1i1p1f1
2093,289.8179250448515,288.75303839697483,GFDL-ESM4,ssp245,r1i1p1f1
